accuracy,congruity,height,response,rt,stimulus,subject_nr,targetSide,width,md,auc,xflips,init_time
1,incongruent,1050,1,1116,leftIncongruent.jpg,103,left,1680,0.161083791674,-0.0193292448235,0,580.0
1,congruent,1050,1,996,leftCongruent.jpg,103,left,1680,-0.293860930838,-0.260524246336,0,460.0
1,incongruent,1050,2,776,rightIncongruent.jpg,103,right,1680,0.0443557774539,0.0256176667715,0,520.0
1,congruent,1050,1,745,leftCongruent.jpg,103,left,1680,-0.159466474098,-0.13066718478,0,460.0
1,incongruent,1050,1,870,leftIncongruent.jpg,103,left,1680,0.0567057378814,0.00333586270281,0,520.0
1,incongruent,1050,1,723,leftIncongruent.jpg,103,left,1680,-0.0840709111167,-0.0732793436573,0,420.0
1,congruent,1050,2,771,rightCongruent.jpg,103,right,1680,0.0722517855679,0.0564374877146,0,420.0
1,congruent,1050,2,817,rightCongruent.jpg,103,right,1680,-0.0450317628435,-0.0435977501816,0,500.0
1,incongruent,1050,1,1032,leftIncongruent.jpg,103,left,1680,-0.107752873067,-0.102381002434,0,680.0
1,incongruent,1050,1,768,leftIncongruent.jpg,103,left,1680,-0.129654270894,-0.159687175463,0,480.0
1,congruent,1050,2,1278,rightCongruent.jpg,103,right,1680,1.7112570915,1.37861888784,0,560.0
1,congruent,1050,2,1030,rightCongruent.jpg,103,right,1680,0.0660129339474,0.0278916305247,0,760.0
1,incongruent,1050,2,1170,rightIncongruent.jpg,103,right,1680,0.139905694177,0.000215199444262,0,700.0
1,incongruent,1050,2,806,rightIncongruent.jpg,103,right,1680,-0.0862774934177,-0.0859296195512,0,560.0
1,congruent,1050,1,1023,leftCongruent.jpg,103,left,1680,-0.162008917104,-0.129833818328,0,660.0
1,incongruent,1050,2,766,rightIncongruent.jpg,103,right,1680,-0.0600108949657,0.0101804373373,0,500.0
1,congruent,1050,2,773,rightCongruent.jpg,103,right,1680,0.0583173283897,0.0166775901966,0,500.0
1,incongruent,1050,1,861,leftIncongruent.jpg,103,left,1680,-0.101621505483,-0.0687716724746,0,480.0
1,incongruent,1050,2,830,rightIncongruent.jpg,103,right,1680,-0.118041377595,-0.110822998241,0,560.0
1,congruent,1050,2,1303,rightCongruent.jpg,103,right,1680,-0.148280005356,-0.12394103997,0,900.0
1,congruent,1050,2,969,rightCongruent.jpg,103,right,1680,0.139379803217,0.16658247982,0,660.0
1,incongruent,1050,1,816,leftIncongruent.jpg,103,left,1680,0.0799534795942,0.0479234084954,0,520.0
1,congruent,1050,2,804,rightCongruent.jpg,103,right,1680,0.411017183347,0.453327102904,1,460.0
1,incongruent,1050,1,734,leftIncongruent.jpg,103,left,1680,0.148960733261,0.203221211107,0,420.0
1,congruent,1050,2,714,rightCongruent.jpg,103,right,1680,0.06909117195,0.0547617707347,0,480.0
1,congruent,1050,1,745,leftCongruent.jpg,103,left,1680,-0.0894137722697,-0.0444236962805,0,440.0
1,congruent,1050,2,1217,rightCongruent.jpg,103,right,1680,0.190485400261,0.1986605873,1,500.0
1,congruent,1050,2,957,rightCongruent.jpg,103,right,1680,0.203580691252,0.121403620664,1,580.0
1,incongruent,1050,2,903,rightIncongruent.jpg,103,right,1680,-0.0737030498161,-0.0415504280367,0,640.0
1,incongruent,1050,1,932,leftIncongruent.jpg,103,left,1680,-0.11744410575,-0.131060985094,0,620.0
1,congruent,1050,1,912,leftCongruent.jpg,103,left,1680,-0.0635495871346,-0.0495668780813,0,600.0
1,congruent,1050,2,822,rightCongruent.jpg,103,right,1680,-0.14877266215,-0.162773227765,0,500.0
1,congruent,1050,2,1204,rightCongruent.jpg,103,right,1680,-0.133556908344,-0.0937856733584,0,600.0
1,congruent,1050,2,830,rightCongruent.jpg,103,right,1680,-0.081609859358,-0.0683223926188,0,540.0
1,incongruent,1050,1,718,leftIncongruent.jpg,103,left,1680,-0.0661345741879,-0.042197439965,0,420.0
1,incongruent,1050,1,826,leftIncongruent.jpg,103,left,1680,-0.102034967479,-0.118405185775,0,480.0
1,incongruent,1050,1,829,leftIncongruent.jpg,103,left,1680,-0.125990114468,-0.114914754563,0,520.0
1,incongruent,1050,1,786,leftIncongruent.jpg,103,left,1680,-0.0659535249037,-0.0363470861624,0,440.0
